,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
2571,2019-03-13T19:15:50.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 19:15:51,13/03/2019\ 19:15:46,,,,QBOX-7000-0000-0000-000000000001,SCDL-7d35-8bc2-9249-e1bbd61cb0c9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
2574,2019-03-13T19:16:20.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 19:16:18,13/03/2019\ 19:16:12,,,,QBOX-7000-0000-0000-000000000001,SCDL-3db8-d00c-cf26-e46024ce5e57,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1429-55d6-4c9c7a8c5ca3,Down,QDisk,,6644.0,14553775416.6,6.0,73433297.6
2575,2019-03-13T19:16:30.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 19:16:29,13/03/2019\ 19:16:24,,,,QBOX-6000-0000-0000-000000000001,SCDL-c8a6-569b-7f81-b30db54165b4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.0,46227208.5
2576,2019-03-13T19:16:40.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 19:16:33,13/03/2019\ 19:16:27,,,,QBOX-4000-0000-1000-000000000001,SCDL-e4f1-e2c4-d7b0-976025a9ed56,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,Docker,,83315947.0,642936662.5,6.0,647620986.5
2577,2019-03-13T19:16:50.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:16:50,13/03/2019\ 19:16:46,,,,QBOX-6000-0000-0000-000000000004,SCDL-cc84-e569-438a-6fa7d980b12f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
2579,2019-03-13T19:17:10.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 19:17:11,13/03/2019\ 19:17:06,,,,QBOX-6000-0000-0000-000000000004,SCDL-f437-46a1-b31e-c92565415e02,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,QDisk,,0.0,370064329.92307687,3.8461538461538463,317337315.46153843
2580,2019-03-13T19:17:20.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 19:17:23,13/03/2019\ 19:17:21,,,,QBOX-4000-0000-1000-000000000002,SCDL-f6ce-5d4c-06a9-36b750bd228e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,Docker,,998399.2608695652,6707491489.521739,4.086956521739131,376276319.9130435
2581,2019-03-13T19:17:30.000Z,QBOX-8000-0000-0000-000000000006,,13/03/2019\ 19:17:31,13/03/2019\ 19:17:23,,,,QBOX-8000-0000-0000-000000000004,SCDL-41c3-e385-048c-99f3b7dcea1a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48245001.28571428,5.857142857142858,45541628.14285714
2582,2019-03-13T19:17:40.000Z,QBOX-8000-0000-0000-000000000004,,13/03/2019\ 19:17:47,13/03/2019\ 19:17:39,,,,QBOX-8000-0000-0000-000000000004,SCDL-929c-4d09-1448-75fb48c98756,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,QDisk,,0.0,386205829.25,5.0,342182404.25
2585,2019-03-13T19:18:10.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 19:18:10,13/03/2019\ 19:18:05,,,,QBOX-5000-0000-0000-000000000005,SCDL-37e7-f9c5-c263-12fc4865b379,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.0,46227208.5
2586,2019-03-13T19:18:20.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 19:17:21,13/03/2019\ 19:17:14,,,,QBOX-6000-0000-0000-000000000005,SCDL-9b91-ff2d-c7a0-c8f5c0b6d3ab,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1115-7ba8-6c03b84ce456,Down,QDisk,,0.0,14553782060.6,26.6,14552829236.0
2594,2019-03-13T19:19:40.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:19:45,13/03/2019\ 19:19:39,,,,QBOX-6000-0000-0000-000000000004,SCDL-ac13-725e-95e3-1723d3db8734,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
2595,2019-03-13T19:19:50.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 19:19:44,13/03/2019\ 19:19:39,,,,QBOX-5000-0000-0000-000000000004,SCDL-05db-83bd-e21c-bd43b6084f58,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,6.5,46227208.5
2596,2019-03-13T19:20:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 19:19:58,13/03/2019\ 19:19:53,,,,QBOX-2000-0000-0000-000000000003,SCDL-237d-e901-47b4-be3dc57051cf,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,8107031215.888889,43.66666666666666,61338011.33333334
2597,2019-03-13T19:20:10.000Z,QBOX-8000-0000-0000-000000000004,,13/03/2019\ 19:20:08,13/03/2019\ 19:20:04,,,,QBOX-8000-0000-0000-000000000004,SCDL-595a-06c7-d71b-ccd3bff383c7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
2638,2019-03-13T19:27:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 19:25:46,13/03/2019\ 19:25:44,,,,QBOX-4000-0000-1000-000000000002,SCDL-d42d-ee82-046f-ae02f9bc4168,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0312-2121-1114-78c5f7eff61f,Down,Docker,,0.0,18180687813.5,39.5,18180679508.5
2721,2019-03-13T19:40:50.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:40:55,13/03/2019\ 19:40:47,,,,QBOX-6000-0000-0000-000000000004,SCDL-40f4-0241-e72f-29a539581578,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,8.0,44627521.0
2738,2019-03-13T19:43:40.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 19:43:38,13/03/2019\ 19:16:19,,,,QBOX-2000-0000-0000-000000000004,SCDL-51c1-2f71-b7a2-e8c5c6cc8774,,00000000-0000-0000-0000-000000000000,Failed,QJOB-0313-2011-b223-aa72d1d238d1,Down,QDisk,,595204448.6,275278590.8,641.8,612771553.4
2750,2019-03-13T19:45:40.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 19:45:43,13/03/2019\ 19:45:36,,,,QBOX-6000-0000-0000-000000000005,SCDL-c831-959d-547b-c5e03e888a37,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,7.0,46227208.5
2777,2019-03-13T19:50:10.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 19:49:58,13/03/2019\ 19:49:57,,,,QBOX-4000-0000-1000-000000000001,SCDL-86c2-cbfd-72cc-60519b8eb261,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2049-d9a7-d78c821fd32f,Down,Docker,,0.0,18180687813.5,5.5,81426280.5
2913,2019-03-13T20:12:50.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 20:12:38,13/03/2019\ 20:12:34,,,,QBOX-2000-0000-0000-000000000004,SCDL-66db-c486-5ad1-aeba34fcff46,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1115-641b-5a30ac1b040a,Down,Docker,,0.0,12135844892.0,7.0,68093569.0
2920,2019-03-13T20:14:00.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 20:12:54,13/03/2019\ 20:12:49,,,,QBOX-6000-0000-0000-000000000001,SCDL-c49a-6018-f028-28ca0507c604,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1511-e17f-c5587b6c2756,Down,QDisk,,0.0,14553782060.6,27.8,14552829236.0
2934,2019-03-13T20:16:20.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 20:16:22,13/03/2019\ 20:16:16,,,,QBOX-7000-0000-0000-000000000001,SCDL-1c1e-533d-c027-d936f9a70c83,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
2944,2019-03-13T20:18:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 20:17:58,13/03/2019\ 20:17:54,,,,QBOX-6000-0000-0000-000000000004,SCDL-b577-d451-30db-67f1d1641d2e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
2946,2019-03-13T20:18:20.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 20:18:21,13/03/2019\ 20:11:50,,,,QBOX-4000-0000-1000-000000000001,SCDL-43d2-3d49-4c9c-8ba36c77ab28,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2111-bd64-d13e347aacea,Down,Docker,,860825785.0,626583520.0,371.5,1167520312.0
2976,2019-03-13T20:23:20.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 20:23:19,13/03/2019\ 20:23:14,,,,QBOX-5000-0000-0000-000000000004,SCDL-eadf-3083-87bd-d733b2a4242f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
3068,2019-03-13T20:38:40.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 20:38:35,13/03/2019\ 20:38:28,,,,QBOX-6000-0000-0000-000000000001,SCDL-ec22-9bc5-3315-177a8eb3e26a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
3087,2019-03-13T20:41:50.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 20:41:42,13/03/2019\ 20:41:39,,,,QBOX-6000-0000-0000-000000000001,SCDL-2496-7c7c-f6b5-c0be74da2891,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
3088,2019-03-13T20:42:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 20:42:02,13/03/2019\ 20:41:48,,,,QBOX-4000-0000-1000-000000000001,SCDL-3806-2cc3-5b06-908fa6d4546e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2141-b495-50544a2b7f6a,Down,QDisk,,0.0,5245514118.285714,5.7142857142857135,72944850.85714285
3158,2019-03-13T20:53:40.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 20:53:42,13/03/2019\ 20:53:39,,,,QBOX-4000-0000-1000-000000000002,SCDL-947c-fc6b-883b-12908a492201,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1903-d5db-9b7748750754,Down,Docker,,0.0,162888367.0,3.0,162888367.0
3161,2019-03-13T20:54:10.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 20:53:56,13/03/2019\ 20:53:53,,,,QBOX-2000-0000-0000-000000000004,SCDL-3ced-7e35-0a21-abbb635b4210,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2141-b495-50544a2b7f6a,Down,Docker,,0.0,14553782060.6,6.0,73426653.6
3162,2019-03-13T20:54:20.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 20:54:25,13/03/2019\ 20:54:21,,,,QBOX-6000-0000-0000-000000000004,SCDL-a652-2f13-3455-bbe94a7e8085,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
3193,2019-03-13T20:59:30.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 20:58:42,13/03/2019\ 20:58:35,,,,QBOX-5000-0000-0000-000000000005,SCDL-b52f-a40d-abfa-7339f510d0f4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1511-e17f-c5587b6c2756,Down,QDisk,,0.0,14553782060.6,22.6,14552829236.0
3214,2019-03-13T21:03:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 21:02:51,13/03/2019\ 21:02:48,,,,QBOX-2000-0000-0000-000000000004,SCDL-a27a-2450-bca9-e1b595ad61ca,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
3326,2019-03-13T21:21:40.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 21:12:09,13/03/2019\ 21:11:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-3919-43cd-be51-c3ac4345422b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2211-ce82-1be31d5842ed,Down,Docker,,69599155.5,1426877430.5,301.5,745030433.0
3361,2019-03-13T21:27:30.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 21:27:24,13/03/2019\ 21:27:20,,,,QBOX-5000-0000-0000-000000000004,SCDL-6f2a-2d30-d0a3-53fb90a82e5e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
3376,2019-03-13T21:30:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 21:30:01,13/03/2019\ 21:29:56,,,,QBOX-6000-0000-0000-000000000004,SCDL-3f2c-3b1c-b5fe-fbd87b09b570,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
3385,2019-03-13T21:31:30.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 21:30:24,13/03/2019\ 21:30:18,,,,QBOX-7000-0000-0000-000000000001,SCDL-26ea-7ab4-cedc-545f63986c61,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1511-e17f-c5587b6c2756,Down,QDisk,,0.0,14553782060.6,32.4,14552829236.0
3499,2019-03-13T21:50:30.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 21:50:23,13/03/2019\ 21:50:19,,,,QBOX-7000-0000-0000-000000000001,SCDL-dc6a-47ac-fce0-8bf71c84a08f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
3590,2019-03-13T22:05:40.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 22:05:40,13/03/2019\ 22:05:34,,,,QBOX-6000-0000-0000-000000000004,SCDL-8cfd-a5ec-ce28-b9d127c35431,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
3612,2019-03-13T22:09:20.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 22:09:13,13/03/2019\ 22:09:10,,,,QBOX-7000-0000-0000-000000000001,SCDL-6f4b-4f87-4e33-ba780ff2df9d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
3639,2019-03-13T22:13:50.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 22:12:27,13/03/2019\ 22:11:45,,,,QBOX-4000-0000-1000-000000000001,SCDL-2abc-b105-f4c0-0f01b9e1aefa,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2311-abb8-bc103f7159af,Down,Docker,,71589975.0,1428812425.5,80.0,745058093.5
3802,2019-03-13T22:41:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 22:41:04,13/03/2019\ 22:41:00,,,,QBOX-6000-0000-0000-000000000004,SCDL-69ca-9fb9-7bcd-a3217559c91e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
3836,2019-03-13T22:46:40.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 22:46:48,13/03/2019\ 22:46:42,,,,QBOX-6000-0000-0000-000000000004,SCDL-e319-631f-712a-19a6152cc141,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,6.0,46227208.5
3977,2019-03-13T23:10:10.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 23:10:07,13/03/2019\ 23:10:03,,,,QBOX-6000-0000-0000-000000000004,SCDL-6bb5-005b-92e4-84910d770cef,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
4001,2019-03-13T23:14:10.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 23:12:55,13/03/2019\ 23:11:56,,,,QBOX-4000-0000-1000-000000000001,SCDL-2553-637a-4a6c-d26dbd3f2a13,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0011-d626-3699b048a0ca,Down,Docker,,73579210.5,1430731870.0,98.5,745036010.0
4004,2019-03-13T23:14:40.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 23:14:42,13/03/2019\ 23:14:34,,,,QBOX-6000-0000-0000-000000000004,SCDL-ad6d-05bf-e278-a2f74ebd71ce,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,8.0,46227208.5
4018,2019-03-13T23:17:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 23:16:58,13/03/2019\ 23:16:55,,,,QBOX-6000-0000-0000-000000000004,SCDL-6996-868f-5610-6a2047549a66,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
4280,2019-03-14T00:00:40.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 00:00:39,14/03/2019\ 00:00:35,,,,QBOX-6000-0000-0000-000000000004,SCDL-473b-3f83-5acd-fb1d171ec3c9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
4292,2019-03-14T00:02:40.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 00:02:43,14/03/2019\ 00:02:37,,,,QBOX-6000-0000-0000-000000000004,SCDL-f887-8574-7d6b-f42b6049596f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
4365,2019-03-14T00:14:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 00:14:45,14/03/2019\ 00:11:48,,,,QBOX-4000-0000-1000-000000000001,SCDL-be8f-84cf-9dad-16caf15d72f5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0111-ba41-693260e05d58,Down,QDisk,,100749120.0,1421207450.3333333,140.66666666666666,504362805.6666667
4485,2019-03-14T00:34:50.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 00:34:54,14/03/2019\ 00:34:49,,,,QBOX-6000-0000-0000-000000000004,SCDL-a5cc-d4f2-b611-8fa4aabbf364,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,6.5,46227208.5
4515,2019-03-14T00:39:50.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 00:39:58,14/03/2019\ 00:39:52,,,,QBOX-6000-0000-0000-000000000004,SCDL-7de3-aa92-6f8a-1eb9f561fe8b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
4639,2019-03-14T01:00:30.000Z,QBOX-4000-0000-1000-000000000004,,14/03/2019\ 01:00:30,14/03/2019\ 01:00:24,,,,QBOX-4000-0000-1000-000000000001,SCDL-e973-fb4e-f03c-9a793ba6e71d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0200-5d2c-d553d7332575,Down,Docker,,0.0,34093926.2,5.8,33006843.2
4649,2019-03-14T01:02:10.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:02:09,14/03/2019\ 01:02:04,,,,QBOX-4000-0000-1000-000000000001,SCDL-9fc5-cc3f-dbad-a760c6524c38,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0202-045b-bcd5e8ce9fb6,Down,Docker,,0.0,32468163.0,5.0,32468163.0
4652,2019-03-14T01:02:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 01:02:38,14/03/2019\ 01:02:32,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-ec0b-d1f9-da3f-1d6b3eae4963,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0202-7d8a-c63fa1e59cc9,Down,S3,S3,0.0,37887373.66666666,6.0,34263763.666666664
4659,2019-03-14T01:03:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:03:46,14/03/2019\ 01:03:41,,,,QBOX-4000-0000-1000-000000000001,SCDL-85a6-a0d4-76c8-3d81239f8e3d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0203-9e42-605b12bf22bb,Down,QDisk,,0.0,10823017.666666666,3.0,10822721.0
4660,2019-03-14T01:04:00.000Z,QBOX-4000-0000-1000-000000000004,,14/03/2019\ 01:03:55,14/03/2019\ 01:03:49,,,,QBOX-4000-0000-1000-000000000004,SCDL-dc4e-838f-2f3b-38601fb40901,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0203-c062-e6f27c52e0be,Down,QDisk,,0.0,18266508.0,2.25,16907431.75
4668,2019-03-14T01:05:20.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:05:19,14/03/2019\ 01:05:17,,,,QBOX-4000-0000-1000-000000000001,SCDL-e12a-7edf-ccd3-6b0954727e34,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0205-3ec7-d165c64f0920,Down,Docker,,6223295.571428573,81610224.28571428,3.1428571428571432,87833519.85714285
4669,2019-03-14T01:05:30.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:05:31,14/03/2019\ 01:05:20,,,,QBOX-4000-0000-1000-000000000001,SCDL-65d2-31c2-6099-2e3affdc79b7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0205-41c5-a10bcc64594e,Down,Docker,,52547100.33333334,0.0,8.0,52547100.33333334
4671,2019-03-14T01:05:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 01:05:48,14/03/2019\ 01:05:43,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-8f82-9946-f399-5842e3cf4d77,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0203-c062-e6f27c52e0be,Down,S3,S3,0.0,22732602.2,3.8,20558258.2
4677,2019-03-14T01:06:50.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 01:06:49,14/03/2019\ 01:06:46,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-e718-d015-180c-17a55ede438d,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0203-c062-e6f27c52e0be,Up,S3,S3,445.0,0.0,3.0,445.0
4678,2019-03-14T01:07:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 01:07:04,14/03/2019\ 01:07:01,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-8eb1-b3d2-4c19-e0b307c8fdd7,bb8d1212035eaf00c84112073fa82aae044c5b90d3c6bbfa83f58cf7922f089a,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0206-e981-37ffdb649b58,Down,Docker,Docker,0.0,55218522.0,4.5,52500814.5
4679,2019-03-14T01:07:10.000Z,QBOX-4000-0000-1000-000000000004,,14/03/2019\ 01:07:13,14/03/2019\ 01:07:07,,,,QBOX-4000-0000-1000-000000000005,SCDL-8f03-7646-a5a7-a813941e0f0c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0207-16f3-e08e5084bad7,Down,QDisk,,0.0,51465010.46666667,5.333333333333333,48203761.46666667
4682,2019-03-14T01:07:40.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:07:44,14/03/2019\ 01:07:41,,,,QBOX-4000-0000-1000-000000000001,SCDL-9265-8dc7-38cb-37b7a2cc7b2b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0207-9a4e-a1e43e7c2018,Down,Docker,,0.0,31661359.0,3.0,31661359.0
4691,2019-03-14T01:09:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 01:09:14,14/03/2019\ 01:09:08,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-e603-4106-ed18-e6c7f88b86a9,035433e75ef36d452398c82659cdaaef504a3ec7eef7854e7c03942d5371c50c,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0209-1fae-79cd77fea66c,Down,Docker,Docker,0.0,36129169.0,6.0,33411461.5
4693,2019-03-14T01:09:30.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 01:09:26,14/03/2019\ 01:09:23,,,,QBOX-4000-0000-1000-000000000001,SCDL-c8d0-0976-1922-c4d52e859890,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0209-50ee-e69b7ea1b327,Down,Docker,,0.0,657662944.5,3.0,652984384.5
4697,2019-03-14T01:10:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 01:10:14,14/03/2019\ 01:10:13,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-bdaf-de85-45d7-74e64945353e,6de849fd71fda6b80fdc4440c5a94353e081d688fc5d53acf72aca316c94d013,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0209-1fae-79cd77fea66c,Up,S3,S3,17.0,0.0,1.0,17.0
