,actually_transferred_size,direction,id,node,profile,res,size,subtime,time_taken,type,job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,ratio_minus_1
1172,414770.0,Up,1172,QBOX-4000-0000-1000-000000000002,1172_profile,1,306288.0,51931.0,21.0,S3,1172,ec5494,51931.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51931.000045,0.013318,51931.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,1575.8133353356359
1173,414770.0,Up,1173,QBOX-4000-0000-1000-000000000002,1173_profile,1,306288.0,51931.0,21.0,S3,1173,ec5494,51931.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51931.000060000006,0.013318,51931.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,1575.8133353356359
1174,414770.0,Up,1174,QBOX-4000-0000-1000-000000000002,1174_profile,1,306288.0,51932.0,27.0,S3,1174,ec5494,51932.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51932.000060000006,0.013318,51932.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,2026.3314311458175
1175,414770.0,Up,1175,QBOX-4000-0000-1000-000000000002,1175_profile,1,306288.0,51933.0,29.0,S3,1175,ec5494,51933.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51933.000060000006,0.013318,51933.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,2176.5041297492116
1176,414770.0,Up,1176,QBOX-2000-0000-0000-000000000002,1176_profile,1,306288.0,51948.0,7.0,S3,1176,ec5494,51948.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51948.000060000006,0.026591000000000004,51948.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1688 1707,0.0,,262.2469632582452
1177,414770.0,Up,1177,QBOX-2000-0000-0000-000000000002,1177_profile,1,306288.0,51949.0,6.0,S3,1177,ec5494,51949.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51949.000075,0.026591000000000004,51949.026666000005,7.5e-05,0.026666000000000002,1.002821,1688 1707,0.0,,224.64025422135308
1178,414770.0,Up,1178,QBOX-2000-0000-0000-000000000004,1178_profile,1,306288.0,51947.0,9.0,S3,1178,ec5494,51947.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51947.000045,0.026591000000000004,51947.026636,4.5e-05,0.026636,1.001693,1690 1707,0.0,,337.4603813320296
1179,414770.0,Up,1179,QBOX-6000-0000-0000-000000000004,1179_profile,1,306288.0,51951.0,6.0,S3,1179,ec5494,51951.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51951.000045,0.043182,51951.043226999995,4.5e-05,0.043227,1.001042,1700 1707,0.0,,137.9467833819647
1180,414770.0,Up,1180,QBOX-6000-0000-0000-000000000004,1180_profile,1,306288.0,51958.0,5.0,S3,1180,ec5494,51958.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51958.000045,0.043182,51958.043226999995,4.5e-05,0.043227,1.001042,1700 1707,0.0,,114.78898615163726
1181,414770.0,Up,1181,QBOX-5000-0000-0000-000000000005,1181_profile,1,306288.0,51953.0,5.0,S3,1181,ec5494,51953.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51953.000045,0.026591000000000004,51953.026636,4.5e-05,0.026636,1.001693,1698 1707,0.0,,187.03354518446088
1182,414770.0,Up,1182,QBOX-4000-0000-1000-000000000005,1182_profile,1,306288.0,51941.0,20.0,S3,1182,ec5494,51941.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51941.000060000006,0.013318,51941.013377999996,5.9999999999999995e-05,0.013378,1.004506,1695 1707,0.0,,1500.7269860339388
1183,414770.0,Up,1183,QBOX-4000-0000-1000-000000000005,1183_profile,1,306288.0,51945.0,19.0,S3,1183,ec5494,51945.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51945.000045,0.013318,51945.013363,4.5e-05,0.013363,1.003379,1695 1707,0.0,,1425.640636732242
1184,414770.0,Up,1184,QBOX-4000-0000-1000-000000000005,1184_profile,1,306288.0,51945.0,22.0,S3,1184,ec5494,51945.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51945.000060000006,0.013318,51945.013377999996,5.9999999999999995e-05,0.013378,1.004506,1695 1707,0.0,,1650.8996846373327
1185,406210.0,Up,1185,QBOX-4000-0000-1000-000000000005,1185_profile,1,306288.0,51951.0,16.0,S3,1185,ec5494,51951.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51951.000060000006,0.01325,51951.01331,5.9999999999999995e-05,0.013309999999999999,1.004529,1695 1707,0.0,,1206.5471698113208
1186,414770.0,Up,1186,QBOX-6000-0000-0000-000000000001,1186_profile,1,306288.0,51960.0,8.0,S3,1186,ec5494,51960.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51960.000045,0.043182,51960.043226999995,4.5e-05,0.043227,1.001042,1699 1707,0.0,,184.26237784261963
1187,414770.0,Up,1187,QBOX-4000-0000-1000-000000000002,1187_profile,1,306288.0,51935.0,36.0,S3,1187,ec5494,51935.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51935.000045,0.013318,51935.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,2702.1085748610903
1188,414770.0,Up,1188,QBOX-2000-0000-0000-000000000001,1188_profile,1,306288.0,51959.0,5.0,S3,1188,ec5494,51959.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51959.000045,0.026591000000000004,51959.026636,4.5e-05,0.026636,1.001693,1687 1707,0.0,,187.03354518446088
1189,414770.0,Up,1189,QBOX-2000-0000-0000-000000000004,1189_profile,1,306288.0,51955.0,10.0,S3,1189,ec5494,51955.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51955.000045,0.026591000000000004,51955.026636,4.5e-05,0.026636,1.001693,1690 1707,0.0,,375.06709036892175
1190,414770.0,Up,1190,QBOX-6000-0000-0000-000000000004,1190_profile,1,306288.0,51960.0,9.0,S3,1190,ec5494,51960.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51960.000060000006,0.043182,51960.043242,5.9999999999999995e-05,0.043242,1.00139,1700 1707,0.0,,207.42017507294707
1191,414770.0,Up,1191,QBOX-4000-0000-1000-000000000005,1191_profile,1,306288.0,51950.0,20.0,S3,1191,ec5494,51950.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51950.000045,0.013318,51950.013363,4.5e-05,0.013363,1.003379,1695 1707,0.0,,1500.7269860339388
1192,414770.0,Up,1192,QBOX-4000-0000-1000-000000000002,1192_profile,1,306288.0,51936.0,38.0,S3,1192,ec5494,51936.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51936.000045,0.013318,51936.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,2852.2812734644845
1193,414770.0,Up,1193,QBOX-4000-0000-1000-000000000002,1193_profile,1,306288.0,51936.0,38.0,S3,1193,ec5494,51936.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51936.000060000006,0.013318,51936.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,2852.2812734644845
1194,414770.0,Up,1194,QBOX-4000-0000-1000-000000000002,1194_profile,1,306288.0,51936.0,38.0,S3,1194,ec5494,51936.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51936.000075,0.013318,51936.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,2852.2812734644845
1195,414770.0,Up,1195,QBOX-4000-0000-1000-000000000002,1195_profile,1,306288.0,51936.0,41.0,S3,1195,ec5494,51936.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51936.000089999994,0.013318,51936.013408,9e-05,0.013408000000000002,1.006759,1692 1707,0.0,,3077.540321369575
1196,414770.0,Up,1196,QBOX-4000-0000-1000-000000000002,1196_profile,1,306288.0,51937.0,40.0,S3,1196,ec5494,51937.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51937.000045,0.013318,51937.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,3002.453972067878
1197,414770.0,Up,1197,QBOX-4000-0000-1000-000000000002,1197_profile,1,306288.0,51938.0,42.0,S3,1197,ec5494,51938.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51938.000105,0.013318,51938.013423000004,0.000105,0.013423,1.0078850000000001,1692 1707,0.0,,3152.626670671272
1198,414770.0,Up,1198,QBOX-4000-0000-1000-000000000002,1198_profile,1,306288.0,51940.0,40.0,S3,1198,ec5494,51940.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51940.000135,0.013318,51940.013453,0.000135,0.013453,1.010138,1692 1707,0.0,,3002.453972067878
1199,414770.0,Up,1199,QBOX-2000-0000-0000-000000000001,1199_profile,1,306288.0,51970.0,9.0,S3,1199,ec5494,51970.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51970.000045,0.026591000000000004,51970.026636,4.5e-05,0.026636,1.001693,1687 1707,0.0,,337.4603813320296
1201,414770.0,Up,1201,QBOX-6000-0000-0000-000000000004,1201_profile,1,306288.0,51969.0,9.0,S3,1201,ec5494,51969.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51969.000045,0.043182,51969.043226999995,4.5e-05,0.043227,1.001042,1700 1707,0.0,,207.42017507294707
1203,414770.0,Up,1203,QBOX-4000-0000-1000-000000000005,1203_profile,1,306288.0,51966.0,13.0,S3,1203,ec5494,51966.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51966.000045,0.013318,51966.013363,4.5e-05,0.013363,1.003379,1695 1707,0.0,,975.1225409220604
1204,414770.0,Up,1204,QBOX-4000-0000-1000-000000000005,1204_profile,1,306288.0,51967.0,12.0,S3,1204,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.000045,0.013318,51967.013363,4.5e-05,0.013363,1.003379,1695 1707,0.0,,900.0361916203634
1205,414770.0,Up,1205,QBOX-4000-0000-1000-000000000005,1205_profile,1,306288.0,51967.0,15.0,S3,1205,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.000060000006,0.013318,51967.013377999996,5.9999999999999995e-05,0.013378,1.004506,1695 1707,0.0,,1125.2952395254542
1206,414770.0,Up,1206,QBOX-4000-0000-1000-000000000005,1206_profile,1,306288.0,51970.0,12.0,S3,1206,ec5494,51970.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51970.000060000006,0.013318,51970.013377999996,5.9999999999999995e-05,0.013378,1.004506,1695 1707,0.0,,900.0361916203634
1207,414770.0,Up,1207,QBOX-4000-0000-1000-000000000005,1207_profile,1,306288.0,51971.0,14.0,S3,1207,ec5494,51971.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51971.000045,0.013318,51971.013363,4.5e-05,0.013363,1.003379,1695 1707,0.0,,1050.2088902237574
1208,414770.0,Up,1208,QBOX-4000-0000-1000-000000000002,1208_profile,1,306288.0,51942.0,41.0,S3,1208,ec5494,51942.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51942.000060000006,0.013318,51942.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3077.540321369575
1209,414770.0,Up,1209,QBOX-4000-0000-1000-000000000002,1209_profile,1,306288.0,51945.0,38.0,S3,1209,ec5494,51945.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51945.000075,0.013318,51945.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,2852.2812734644845
1210,414770.0,Up,1210,QBOX-4000-0000-1000-000000000002,1210_profile,1,306288.0,51946.0,40.0,S3,1210,ec5494,51946.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51946.000045,0.013318,51946.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,3002.453972067878
1211,414770.0,Up,1211,QBOX-4000-0000-1000-000000000002,1211_profile,1,306288.0,51950.0,39.0,S3,1211,ec5494,51950.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51950.000060000006,0.013318,51950.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,2927.3676227661813
1212,414770.0,Up,1212,QBOX-4000-0000-1000-000000000002,1212_profile,1,306288.0,51951.0,41.0,S3,1212,ec5494,51951.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51951.000075,0.013318,51951.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3077.540321369575
1213,414770.0,Up,1213,QBOX-2000-0000-0000-000000000002,1213_profile,1,306288.0,51984.0,4.0,S3,1213,ec5494,51984.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51984.000045,0.026591000000000004,51984.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,149.4268361475687
1214,414770.0,Up,1214,QBOX-2000-0000-0000-000000000002,1214_profile,1,306288.0,51985.0,3.0,S3,1214,ec5494,51985.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51985.000045,0.026591000000000004,51985.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,111.82012711067654
1216,414770.0,Up,1216,QBOX-4000-0000-1000-000000000002,1216_profile,1,306288.0,51955.0,40.0,S3,1216,ec5494,51955.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51955.000060000006,0.013318,51955.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3002.453972067878
1217,414770.0,Up,1217,QBOX-4000-0000-1000-000000000002,1217_profile,1,306288.0,51960.0,41.0,S3,1217,ec5494,51960.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51960.000075,0.013318,51960.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3077.540321369575
1218,414770.0,Up,1218,QBOX-2000-0000-0000-000000000002,1218_profile,1,306288.0,51996.0,4.0,S3,1218,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.000045,0.026591000000000004,51996.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,149.4268361475687
1219,414770.0,Up,1219,QBOX-2000-0000-0000-000000000001,1219_profile,1,306288.0,51989.0,5.0,S3,1219,ec5494,51989.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51989.000060000006,0.026591000000000004,51989.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1687 1707,0.0,,187.03354518446088
1220,414770.0,Up,1220,QBOX-2000-0000-0000-000000000004,1220_profile,1,306288.0,51992.0,6.0,S3,1220,ec5494,51992.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51992.000045,0.026591000000000004,51992.026636,4.5e-05,0.026636,1.001693,1690 1707,0.0,,224.64025422135308
1221,414770.0,Up,1221,QBOX-2000-0000-0000-000000000004,1221_profile,1,306288.0,51992.0,9.0,S3,1221,ec5494,51992.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51992.000060000006,0.026591000000000004,51992.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1690 1707,0.0,,337.4603813320296
1222,414770.0,Up,1222,QBOX-6000-0000-0000-000000000004,1222_profile,1,306288.0,51991.0,5.0,S3,1222,ec5494,51991.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51991.000045,0.043182,51991.043226999995,4.5e-05,0.043227,1.001042,1700 1707,0.0,,114.78898615163726
1223,414770.0,Up,1223,QBOX-5000-0000-0000-000000000005,1223_profile,1,306288.0,51991.0,6.0,S3,1223,ec5494,51991.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51991.000060000006,0.026591000000000004,51991.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1698 1707,0.0,,224.64025422135308
1224,414770.0,Up,1224,QBOX-5000-0000-0000-000000000005,1224_profile,1,306288.0,51992.0,11.0,S3,1224,ec5494,51992.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51992.000075,0.026591000000000004,51992.026666000005,7.5e-05,0.026666000000000002,1.002821,1698 1707,0.0,,412.67379940581395
1225,414770.0,Up,1225,QBOX-8000-0000-0000-000000000006,1225_profile,1,306288.0,51995.0,3.0,S3,1225,ec5494,51995.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51995.000045,0.016636,51995.016681,4.5e-05,0.016681,1.002705,1705 1707,0.0,,179.33181053137773
1226,414770.0,Up,1226,QBOX-8000-0000-0000-000000000006,1226_profile,1,306288.0,51996.0,5.0,S3,1226,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.000060000006,0.016636,51996.016696,5.9999999999999995e-05,0.016696000000000003,1.003607,1705 1707,0.0,,299.5530175522962
1227,414770.0,Up,1227,QBOX-6000-0000-0000-000000000001,1227_profile,1,306288.0,52001.0,6.0,S3,1227,ec5494,52001.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52001.000045,0.043182,52001.043226999995,4.5e-05,0.043227,1.001042,1699 1707,0.0,,137.9467833819647
1228,414770.0,Up,1228,QBOX-4000-0000-1000-000000000002,1228_profile,1,306288.0,51967.0,41.0,S3,1228,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.000075,0.013318,51967.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3077.540321369575
1229,414770.0,Up,1229,QBOX-4000-0000-1000-000000000002,1229_profile,1,306288.0,51967.0,41.0,S3,1229,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.000089999994,0.013318,51967.013408,9e-05,0.013408000000000002,1.006759,1692 1707,0.0,,3077.540321369575
1230,414772.0,Up,1230,QBOX-4000-0000-1000-000000000002,1230_profile,1,306288.0,51967.0,41.0,S3,1230,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.000105,0.013318,51967.013423000004,0.000105,0.013423,1.0078850000000001,1692 1707,0.0,,3077.540321369575
1231,414770.0,Up,1231,QBOX-4000-0000-1000-000000000002,1231_profile,1,306288.0,51967.0,44.0,S3,1231,ec5494,51967.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51967.00012,0.013318,51967.013438,0.00011999999999999999,0.013438,1.009011,1692 1707,0.0,,3302.799369274666
1232,414770.0,Up,1232,QBOX-4000-0000-1000-000000000002,1232_profile,1,306288.0,51969.0,42.0,S3,1232,ec5494,51969.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51969.000060000006,0.013318,51969.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3152.626670671272
1233,414770.0,Up,1233,QBOX-2000-0000-0000-000000000002,1233_profile,1,306288.0,51997.0,6.0,S3,1233,ec5494,51997.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51997.000045,0.026591000000000004,51997.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,224.64025422135308
1234,414770.0,Up,1234,QBOX-2000-0000-0000-000000000002,1234_profile,1,306288.0,51998.0,5.0,S3,1234,ec5494,51998.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51998.000045,0.026591000000000004,51998.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,187.03354518446088
1235,414770.0,Up,1235,QBOX-2000-0000-0000-000000000001,1235_profile,1,306288.0,51999.0,4.0,S3,1235,ec5494,51999.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51999.000045,0.026591000000000004,51999.026636,4.5e-05,0.026636,1.001693,1687 1707,0.0,,149.4268361475687
1236,414770.0,Up,1236,QBOX-2000-0000-0000-000000000001,1236_profile,1,306288.0,51999.0,11.0,S3,1236,ec5494,51999.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51999.000060000006,0.026591000000000004,51999.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1687 1707,0.0,,412.67379940581395
1237,414770.0,Up,1237,QBOX-2000-0000-0000-000000000004,1237_profile,1,306288.0,52004.0,6.0,S3,1237,ec5494,52004.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52004.000045,0.026591000000000004,52004.026636,4.5e-05,0.026636,1.001693,1690 1707,0.0,,224.64025422135308
1238,414770.0,Up,1238,QBOX-6000-0000-0000-000000000004,1238_profile,1,306288.0,52001.0,7.0,S3,1238,ec5494,52001.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52001.000060000006,0.043182,52001.043242,5.9999999999999995e-05,0.043242,1.00139,1700 1707,0.0,,161.10458061229218
1240,414770.0,Up,1240,QBOX-5000-0000-0000-000000000005,1240_profile,1,306288.0,51994.0,12.0,S3,1240,ec5494,51994.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51994.000045,0.026591000000000004,51994.026636,4.5e-05,0.026636,1.001693,1698 1707,0.0,,450.28050844270615
1241,414770.0,Up,1241,QBOX-5000-0000-0000-000000000005,1241_profile,1,306288.0,51995.0,17.0,S3,1241,ec5494,51995.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51995.000060000006,0.026591000000000004,51995.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1698 1707,0.0,,638.314053627167
1242,414770.0,Up,1242,QBOX-4000-0000-1000-000000000002,1242_profile,1,306288.0,51975.0,39.0,S3,1242,ec5494,51975.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51975.000045,0.013318,51975.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,2927.3676227661813
1243,414770.0,Up,1243,QBOX-4000-0000-1000-000000000002,1243_profile,1,306288.0,51975.0,42.0,S3,1243,ec5494,51975.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51975.000060000006,0.013318,51975.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3152.626670671272
1244,414770.0,Up,1244,QBOX-4000-0000-1000-000000000002,1244_profile,1,306288.0,51975.0,42.0,S3,1244,ec5494,51975.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51975.000075,0.013318,51975.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3152.626670671272
1245,414770.0,Up,1245,QBOX-2000-0000-0000-000000000001,1245_profile,1,306288.0,52008.0,8.0,S3,1245,ec5494,52008.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52008.000045,0.026591000000000004,52008.026636,4.5e-05,0.026636,1.001693,1687 1707,0.0,,299.8536722951374
1246,414770.0,Up,1246,QBOX-2000-0000-0000-000000000001,1246_profile,1,306288.0,52019.0,3.0,S3,1246,ec5494,52019.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52019.000045,0.026591000000000004,52019.026636,4.5e-05,0.026636,1.001693,1687 1707,0.0,,111.82012711067654
1249,414770.0,Up,1249,QBOX-5000-0000-0000-000000000005,1249_profile,1,306288.0,51996.0,19.0,S3,1249,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.000075,0.026591000000000004,51996.026666000005,7.5e-05,0.026666000000000002,1.002821,1698 1707,0.0,,713.5274717009513
1250,414770.0,Up,1250,QBOX-5000-0000-0000-000000000005,1250_profile,1,306288.0,51997.0,24.0,S3,1250,ec5494,51997.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51997.000060000006,0.026591000000000004,51997.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1698 1707,0.0,,901.5610168854123
1251,414770.0,Up,1251,QBOX-5000-0000-0000-000000000005,1251_profile,1,306288.0,51999.0,25.0,S3,1251,ec5494,51999.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51999.000075,0.026591000000000004,51999.026666000005,7.5e-05,0.026666000000000002,1.002821,1698 1707,0.0,,939.1677259223044
1252,414770.0,Up,1252,QBOX-4000-0000-1000-000000000002,1252_profile,1,306288.0,51985.0,44.0,S3,1252,ec5494,51985.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51985.000060000006,0.013318,51985.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3302.799369274666
1253,414770.0,Up,1253,QBOX-4000-0000-1000-000000000002,1253_profile,1,306288.0,51988.0,41.0,S3,1253,ec5494,51988.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51988.000045,0.013318,51988.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,3077.540321369575
1254,414770.0,Up,1254,QBOX-4000-0000-1000-000000000002,1254_profile,1,306288.0,51990.0,42.0,S3,1254,ec5494,51990.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51990.000045,0.013318,51990.013363,4.5e-05,0.013363,1.003379,1692 1707,0.0,,3152.626670671272
1255,414770.0,Up,1255,QBOX-4000-0000-1000-000000000002,1255_profile,1,306288.0,51990.0,42.0,S3,1255,ec5494,51990.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51990.000060000006,0.013318,51990.013377999996,5.9999999999999995e-05,0.013378,1.004506,1692 1707,0.0,,3152.626670671272
1256,414770.0,Up,1256,QBOX-6000-0000-0000-000000000004,1256_profile,1,306288.0,52021.0,5.0,S3,1256,ec5494,52021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52021.000045,0.043182,52021.043226999995,4.5e-05,0.043227,1.001042,1700 1707,0.0,,114.78898615163726
1258,414770.0,Up,1258,QBOX-5000-0000-0000-000000000005,1258_profile,1,306288.0,52002.0,25.0,S3,1258,ec5494,52002.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52002.000045,0.026591000000000004,52002.026636,4.5e-05,0.026636,1.001693,1698 1707,0.0,,939.1677259223044
1259,411952.0,Up,1259,QBOX-5000-0000-0000-000000000005,1259_profile,1,306288.0,52008.0,19.0,S3,1259,ec5494,52008.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52008.000060000006,0.026477999999999998,52008.026538,5.9999999999999995e-05,0.026538,1.0022659999999999,1698 1707,0.0,,716.5768562580256
1260,414770.0,Up,1260,QBOX-5000-0000-0000-000000000005,1260_profile,1,306288.0,52004.0,26.0,S3,1260,ec5494,52004.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52004.000060000006,0.026591000000000004,52004.026651,5.9999999999999995e-05,0.026650999999999998,1.002257,1698 1707,0.0,,976.7744349591966
1261,414770.0,Up,1261,QBOX-4000-0000-1000-000000000002,1261_profile,1,306288.0,51996.0,39.0,S3,1261,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.000089999994,0.013318,51996.013408,9e-05,0.013408000000000002,1.006759,1692 1707,0.0,,2927.3676227661813
1262,414770.0,Up,1262,QBOX-4000-0000-1000-000000000002,1262_profile,1,306288.0,51996.0,42.0,S3,1262,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.000105,0.013318,51996.013423000004,0.000105,0.013423,1.0078850000000001,1692 1707,0.0,,3152.626670671272
1263,414770.0,Up,1263,QBOX-4000-0000-1000-000000000002,1263_profile,1,306288.0,51996.0,42.0,S3,1263,ec5494,51996.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51996.00012,0.013318,51996.013438,0.00011999999999999999,0.013438,1.009011,1692 1707,0.0,,3152.626670671272
1264,414770.0,Up,1264,QBOX-4000-0000-1000-000000000002,1264_profile,1,306288.0,51997.0,44.0,S3,1264,ec5494,51997.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51997.000075,0.013318,51997.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3302.799369274666
1265,414770.0,Up,1265,QBOX-4000-0000-1000-000000000002,1265_profile,1,306288.0,52001.0,40.0,S3,1265,ec5494,52001.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52001.000075,0.013318,52001.013393,7.5e-05,0.013393,1.005632,1692 1707,0.0,,3002.453972067878
1266,414770.0,Up,1266,QBOX-2000-0000-0000-000000000002,1266_profile,1,306288.0,52038.0,4.0,S3,1266,ec5494,52038.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52038.000045,0.026591000000000004,52038.026636,4.5e-05,0.026636,1.001693,1688 1707,0.0,,149.4268361475687
