time,qchunk_state.completion_date_string,qchunk_state.computed_range,qchunk_state.cpu_average_ghz,qchunk_state.cpu_model,qchunk_state.creation_date_string,qchunk_state.failed_range,qchunk_state.initial_range,qchunk_state.name,qchunk_state.name_1,qchunk_state.owner_qarnot_id,qchunk_state.priority,qchunk_state.processed_range,qchunk_state.q_mobo,qchunk_state.qguid,qchunk_state.resources_download_batches,qchunk_state.scaling_cpu_average_ghz,qchunk_state.scaling_time_compute_ghz,qchunk_state.serializer_q_mobo,qchunk_state.serializer_sampling_time,qchunk_state.serializer_session,qchunk_state.state,qchunk_state.state_1,qchunk_state.time_compute,qchunk_state.time_compute_ghz,qchunk_state.time_download,qchunk_state.time_environment,qchunk_state.time_upload
2019-05-06T04:00:58.978Z,06/05/2019\ 04:00:51,,3.39991807937622,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 19:57:43,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a3a-309c23a78118,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-f6d1-a9b1-95bd-8fcc1409a360\,SCDL-2b1f-78d0-7121-aadd5524bc32\,SCDL-6fa9-611a-b0f3-4f1551abfa07",3.45237970352173,994975.8125,4f424f4d-58d8-00d7-8a3a-309c23a78118,2019-05-06T04:00:51.3456970Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,288200,979856.375,640,1000,0
2019-05-06T04:00:58.979Z,06/05/2019\ 04:00:51,,3.39986824989319,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 19:57:43,,[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-89d7-309c23a783df,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-f6d1-a9b1-95bd-8fcc1409a360\,SCDL-2b1f-78d0-7121-aadd5524bc32\,SCDL-6fa9-611a-b0f3-4f1551abfa07",3.4424569606781,992116.125,4f424f4d-58d8-00d7-89d7-309c23a783df,2019-05-06T04:00:51.4852580Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,288200,979842,640,990,0
2019-05-06T04:00:58.980Z,06/05/2019\ 04:00:51,,3.39953303337097,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 19:57:43,,[14-15],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8815-309c23a78307,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-f6d1-a9b1-95bd-8fcc1409a360\,SCDL-2b1f-78d0-7121-aadd5524bc32\,SCDL-6fa9-611a-b0f3-4f1551abfa07",3.4499397277832,994307.125,4f424f4d-58d8-00d7-8815-309c23a78307,2019-05-06T04:00:51.6374690Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,288210,979779.4375,640,990,0
2019-05-06T04:00:58.981Z,,,0,,06/05/2019\ 04:00:56,,[134-135],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8a3a-309c23a78118,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8a3a-309c23a78118,2019-05-06T04:00:56.6703150Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:00:58.982Z,,,0,,06/05/2019\ 04:00:56,,[137-138],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8b45-309c23845831,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8b45-309c23845831,2019-05-06T04:00:56.7447400Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:26.765Z,06/05/2019\ 04:02:21,,0,,06/05/2019\ 04:00:55,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b29,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156b29,2019-05-06T04:02:21.5743650Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,10,0
2019-05-06T04:02:26.766Z,06/05/2019\ 04:02:22,,0,,06/05/2019\ 04:00:55,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d8611555e7,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d8611555e7,2019-05-06T04:02:22.0124960Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.767Z,06/05/2019\ 04:02:22,,0,,06/05/2019\ 04:00:55,,[5-6],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156ba3,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156ba3,2019-05-06T04:02:22.2904740Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.768Z,06/05/2019\ 04:02:22,,0,,06/05/2019\ 04:00:55,,[9-10],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b50,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156b50,2019-05-06T04:02:22.8074970Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.769Z,06/05/2019\ 04:02:23,,0,,06/05/2019\ 04:00:55,,[12-13],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b34,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156b34,2019-05-06T04:02:23.1769360Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.770Z,06/05/2019\ 04:02:23,,0,,06/05/2019\ 04:00:55,,[13-14],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b47,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156b47,2019-05-06T04:02:23.4148950Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.771Z,06/05/2019\ 04:02:23,,0,,06/05/2019\ 04:00:55,,[16-17],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b42,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156b42,2019-05-06T04:02:23.6534180Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.772Z,06/05/2019\ 04:02:24,,0,,06/05/2019\ 04:00:55,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d86115557b,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d86115557b,2019-05-06T04:02:24.1820590Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,0,0
2019-05-06T04:02:26.773Z,06/05/2019\ 04:02:24,,0,,06/05/2019\ 04:00:55,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156c91,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-4d3a-eb55-5734-377b1bc072d9\,SCDL-53d5-b038-bef1-5c40afd163ca\,SCDL-1af8-2ca6-a67c-379722744bdc",0,0,4f424f4d-adf0-084e-abed-00d861156c91,2019-05-06T04:02:24.3063610Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,860,10,0
2019-05-06T04:02:29.041Z,,,0,,06/05/2019\ 04:02:27,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-897d-309c23a78137,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-897d-309c23a78137,2019-05-06T04:02:27.6278270Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.042Z,,,0,,06/05/2019\ 04:02:27,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-87d3-309c23a782d1,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-87d3-309c23a782d1,2019-05-06T04:02:27.6879390Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.043Z,,,0,,06/05/2019\ 04:02:27,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-890b-309c23a78115,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-890b-309c23a78115,2019-05-06T04:02:27.7866280Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.044Z,,,0,,06/05/2019\ 04:02:27,,[4-5],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8b45-309c23845831,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8b45-309c23845831,2019-05-06T04:02:27.9478710Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.045Z,,,0,,06/05/2019\ 04:02:27,,[5-6],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a85-309c236cb15b,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8a85-309c236cb15b,2019-05-06T04:02:27.9841810Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.046Z,,,0,,06/05/2019\ 04:02:28,,[7-8],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-89b0-309c23a785ee,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-89b0-309c23a785ee,2019-05-06T04:02:28.0559130Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.047Z,,,0,,06/05/2019\ 04:02:28,,[9-10],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8b69-309c23a7826f,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8b69-309c23a7826f,2019-05-06T04:02:28.1069810Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.048Z,,,0,,06/05/2019\ 04:02:28,,[11-12],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-a3c3-309c23a7828b,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-a3c3-309c23a7828b,2019-05-06T04:02:28.1663550Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.049Z,,,0,,06/05/2019\ 04:02:28,,[13-14],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-89e0-309c23a782f1,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-89e0-309c23a782f1,2019-05-06T04:02:28.2419140Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.050Z,,,0,,06/05/2019\ 04:02:28,,[17-18],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8ae2-309c23a781b1,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8ae2-309c23a781b1,2019-05-06T04:02:28.5582380Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:29.051Z,,,0,,06/05/2019\ 04:02:28,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8bdb-309c23a7861b,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8bdb-309c23a7861b,2019-05-06T04:02:28.6462190Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:02:38.938Z,,,0,,06/05/2019\ 04:02:28,,[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a94-309c23845819,QJOB-0505-2156-376e-9a03f2e4adbf,,0,0,4f424f4d-58d8-00d7-8a94-309c23845819,2019-05-06T04:02:28.7476370Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:03:16.048Z,,,0,,06/05/2019\ 04:03:07,,[39-40],docker.base.config>docker.base>docker-mining>money\ money\ money\ qualif,docker.base.config>docker.base>docker-mining>money money money qualif,_coin_miner,-15,,MOBO-58d8-00d7-895f-309c23845cf6,QJOB-0327-1429-cd5a-5439696fab1f,,0,0,4f424f4d-58d8-00d7-895f-309c23845cf6,2019-05-06T04:03:07.5975700Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:03:41.115Z,,,0,,06/05/2019\ 04:03:31,,[193-194],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-a441-309c23a78589,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-a441-309c23a78589,2019-05-06T04:03:31.5187160Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:03:58.984Z,,,0,,06/05/2019\ 04:03:58,,[194-195],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8851-309c23a78113,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8851-309c23a78113,2019-05-06T04:03:58.1746800Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:04:38.986Z,06/05/2019\ 04:04:32,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 03:46:59,,[129-130],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-a3c3-309c23a7828b,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,32762.16796875,4f424f4d-58d8-00d7-a3c3-309c23a7828b,2019-05-06T04:04:32.3949380Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,9610,32551.0078125,10,900,0
2019-05-06T04:04:38.987Z,06/05/2019\ 04:04:33,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 23:31:18,,[175-176],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-89b0-309c23a785ee,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,514024.3125,4f424f4d-58d8-00d7-89b0-309c23a785ee,2019-05-06T04:04:33.0938950Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,162920,553874.5,10,1010,0
2019-05-06T04:04:38.988Z,06/05/2019\ 04:04:33,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:00:56,,[137-138],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8b45-309c23845831,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,3947.20581054688,4f424f4d-58d8-00d7-8b45-309c23845831,2019-05-06T04:04:33.4479620Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,1220,4013.97534179688,10,930,0
2019-05-06T04:04:38.989Z,06/05/2019\ 04:04:33,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 21:36:39,,[132-133],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-897d-309c23a78137,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,777521.5625,4f424f4d-58d8-00d7-897d-309c23a78137,2019-05-06T04:04:33.6323520Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,231840,788229.8125,10,890,0
2019-05-06T04:04:38.990Z,06/05/2019\ 04:04:34,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 03:09:32,,[191-192],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-88c3-309c23a781f3,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,95143.65625,4f424f4d-58d8-00d7-88c3-309c23a781f3,2019-05-06T04:04:34.1696910Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,32100,109015.546875,10,890,0
2019-05-06T04:04:38.991Z,06/05/2019\ 04:04:34,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,05/05/2019\ 23:31:18,,[176-177],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8a85-309c236cb15b,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,259349.546875,4f424f4d-58d8-00d7-8a85-309c236cb15b,2019-05-06T04:04:34.5656460Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,162970,553935.3125,10,960,0
2019-05-06T04:04:38.992Z,06/05/2019\ 04:04:34,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 02:09:52,,[183-184],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-89e0-309c23a782f1,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,207556.609375,4f424f4d-58d8-00d7-89e0-309c23a782f1,2019-05-06T04:04:34.9524710Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,67870,230654.25,10,910,0
2019-05-06T04:04:38.993Z,06/05/2019\ 04:04:35,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 02:09:53,,[184-185],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8be1-309c23a7818b,QJOB-0425-1504-9b73-148267a8fd96,"SCDL-c585-65f0-386a-f4add5846900\,SCDL-6d93-8c8b-00c9-bf0d8472cd6b",0,184760.453125,4f424f4d-58d8-00d7-8be1-309c23a7818b,2019-05-06T04:04:35.1382090Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,67870,230654.234375,10,910,0
2019-05-06T04:05:18.950Z,06/05/2019\ 04:05:17,,0,,06/05/2019\ 04:02:27,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-897d-309c23a78137,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-6417-e902-2575-a3cb99f205af\,SCDL-195c-0962-3669-46f7aa30ae03\,SCDL-c0fd-d7fd-b36e-126374f4cb0e",0,0,4f424f4d-58d8-00d7-897d-309c23a78137,2019-05-06T04:05:17.4112480Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,1230,460,0
2019-05-06T04:05:18.951Z,06/05/2019\ 04:05:17,,0,,06/05/2019\ 04:02:27,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-87d3-309c23a782d1,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-6417-e902-2575-a3cb99f205af\,SCDL-195c-0962-3669-46f7aa30ae03\,SCDL-c0fd-d7fd-b36e-126374f4cb0e",0,0,4f424f4d-58d8-00d7-87d3-309c23a782d1,2019-05-06T04:05:17.5498370Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,1230,460,0
2019-05-06T04:05:18.952Z,06/05/2019\ 04:05:17,,0,,06/05/2019\ 04:02:27,,[2-3],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8815-309c23a78307,QJOB-0505-2156-376e-9a03f2e4adbf,"SCDL-6417-e902-2575-a3cb99f205af\,SCDL-195c-0962-3669-46f7aa30ae03\,SCDL-c0fd-d7fd-b36e-126374f4cb0e",0,0,4f424f4d-58d8-00d7-8815-309c23a78307,2019-05-06T04:05:17.6735300Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,1230,460,0
